new_id,sentence_id,sentence,sentence_tokens,type,dimension_group,speech_act
DOC000136,SENT026,"Nesta edição , a fluvial recebeu mais de 400 embarcações , entre barcos , lanchas e jet-skies .","['Nesta', 'Em', 'esta', 'edição', ',', 'a', 'fluvial', 'recebeu', 'mais', 'de', '400', 'embarcações', ',', 'entre', 'barcos', ',', 'lanchas', 'e', 'jet-skies', '.']",General-purpose functions,Information-providing functions,inform
DOC000136,SENT030,Afirma nunca ter se machucado ou sofrido um desmaio .,"['Afirma', 'nunca', 'ter', 'se', 'machucado', 'ou', 'sofrido', 'um', 'desmaio', '.']",General-purpose functions,Information-providing functions,inform
DOC000136,SENT033,""" Nós , paraenses , esperamos o Círio durante todo o ano "" , afirmou Almeida .","['""', 'Nós', ',', 'paraenses', ',', 'esperamos', 'o', 'Círio', 'durante', 'todo', 'o', 'ano', '""', ',', 'afirmou', 'Almeida', '.']",General-purpose functions,Information-providing functions,inform
DOC000136,SENT036,"Àquela altura , ela tinha pelo menos três horas pela frente para chegar à Basílica .","['Àquela', 'A', 'aquela', 'altura', ',', 'ela', 'tinha', 'pelo', 'por', 'o', 'menos', 'três', 'horas', 'pela', 'por', 'a', 'frente', 'para', 'chegar', 'à', 'a', 'a', 'Basílica', '.']",General-purpose functions,Information-providing functions,inform
DOC000136,SENT038,""" Minha fé aumenta a cada ano . ""","['""', 'Minha', 'fé', 'aumenta', 'a', 'cada', 'ano', '.', '""']",General-purpose functions,Information-providing functions,inform
DOC000136,SENT040,Cinco pessoas auxiliavam Regina pelo asfalto da cidade .,"['Cinco', 'pessoas', 'auxiliavam', 'Regina', 'pelo', 'por', 'o', 'asfalto', 'da', 'de', 'a', 'cidade', '.']",General-purpose functions,Information-providing functions,inform
DOC000136,SENT042,"Era assim , esbaforida e rezando , que a jovem começava seu dia de aniversário .","['Era', 'assim', ',', 'esbaforida', 'e', 'rezando', ',', 'que', 'a', 'jovem', 'começava', 'seu', 'dia', 'de', 'aniversário', '.']",General-purpose functions,Information-providing functions,inform
DOC000136,SENT043,"Neste domingo ( 8 ) , Ana Paula completou 18 anos .","['Neste', 'Em', 'este', 'domingo', '(', '8', ')', ',', 'Ana', 'Paula', 'completou', '18', 'anos', '.']",General-purpose functions,Information-providing functions,inform
DOC000136,SENT044,Os jornalistas Naief Haddad e Bruno Santos viajaram a convite de a Varanda de Nazaré .,"['Os', 'jornalistas', 'Naief', 'Haddad', 'e', 'Bruno', 'Santos', 'viajaram', 'a', 'convite', 'de', 'a', 'Varanda', 'de', 'Nazaré', '.']",General-purpose functions,Information-providing functions,inform
DOC000136,SENT045,Saúde é o principal pedido de romeiros que lotam Belém em o Círio de Nazaré .,"['Saúde', 'é', 'o', 'principal', 'pedido', 'de', 'romeiros', 'que', 'lotam', 'Belém', 'em', 'o', 'Círio', 'de', 'Nazaré', '.']",General-purpose functions,Information-providing functions,inform
DOC000139,SENT002,"Ele culpou diretamente a gestão de Fernando Haddad ( PT ) , seu antecessor .","['Ele', 'culpou', 'diretamente', 'a', 'gestão', 'de', 'Fernando', 'Haddad', '(', 'PT', ')', ',', 'seu', 'antecessor', '.']",General-purpose functions,Information-providing functions,inform
DOC000139,SENT003,"É importante respeitar pesquisa , eu respeito pesquisa .","['É', 'importante', 'respeitar', 'pesquisa', ',', 'eu', 'respeito', 'pesquisa', '.']",General-purpose functions,Information-providing functions,inform
DOC000139,SENT004,"Estamos com nove meses de gestão à frente da Prefeitura de São Paulo , sem recursos .","['Estamos', 'com', 'nove', 'meses', 'de', 'gestão', 'à', 'a', 'a', 'frente', 'da', 'de', 'a', 'Prefeitura', 'de', 'São', 'Paulo', ',', 'sem', 'recursos', '.']",General-purpose functions,Information-providing functions,inform
DOC000139,SENT006,"Que foi herança de o PT , que nos deixou esse rombo , disse Doria .","['Que', 'foi', 'herança', 'de', 'o', 'PT', ',', 'que', 'nos', 'deixou', 'esse', 'rombo', ',', 'disse', 'Doria', '.']",General-purpose functions,Information-providing functions,inform
DOC000139,SENT007,O tucano despencou quase dez pontos percentuais na aprovação de sua administração .,"['O', 'tucano', 'despencou', 'quase', 'dez', 'pontos', 'percentuais', 'na', 'em', 'a', 'aprovação', 'de', 'sua', 'administração', '.']",General-purpose functions,Information-providing functions,inform
DOC000139,SENT011,"Pela primeira vez , a avaliação regular supera a positiva desde que sua gestão começou , em janeiro .","['Pela', 'Por', 'a', 'primeira', 'vez', ',', 'a', 'avaliação', 'regular', 'supera', 'a', 'positiva', 'desde', 'que', 'sua', 'gestão', 'começou', ',', 'em', 'janeiro', '.']",General-purpose functions,Information-providing functions,inform
DOC000139,SENT013,As doações empresariais à cidade continuam sendo mal vistas pelos moradores .,"['As', 'doações', 'empresariais', 'à', 'a', 'a', 'cidade', 'continuam', 'sendo', 'mal', 'vistas', 'pelos', 'por', 'os', 'moradores', '.']",General-purpose functions,Information-providing functions,inform
DOC000139,SENT014,"Para 46 % dos paulistanos , elas não são transparentes ( eram 45 % em junho ) .","['Para', '46', '%', 'dos', 'de', 'os', 'paulistanos', ',', 'elas', 'não', 'são', 'transparentes', '(', 'eram', '45', '%', 'em', 'junho', ')', '.']",General-purpose functions,Information-providing functions,inform
DOC000139,SENT015,Já 9 % as veem como transparentes .,"['Já', '9', '%', 'as', 'veem', 'como', 'transparentes', '.']",General-purpose functions,Information-providing functions,inform
DOC000139,SENT020,"No fim do mandato , em 2016 , a gestão Haddad reduziu gastos em várias áreas .","['No', 'Em', 'o', 'fim', 'do', 'de', 'o', 'mandato', ',', 'em', '2016', ',', 'a', 'gestão', 'Haddad', 'reduziu', 'gastos', 'em', 'várias', 'áreas', '.']",General-purpose functions,Information-providing functions,inform
DOC000139,SENT021,"Foi um esforço para evitar um rombo nas contas que , no entanto , afetou serviços .","['Foi', 'um', 'esforço', 'para', 'evitar', 'um', 'rombo', 'nas', 'em', 'as', 'contas', 'que', ',', 'no', 'em', 'o', 'entanto', ',', 'afetou', 'serviços', '.']",General-purpose functions,Information-providing functions,inform
DOC000139,SENT022,Até a produção de asfalto para recapeamento das vias foi paralisada .,"['Até', 'a', 'produção', 'de', 'asfalto', 'para', 'recapeamento', 'das', 'de', 'as', 'vias', 'foi', 'paralisada', '.']",General-purpose functions,Information-providing functions,inform
DOC000139,SENT024,"O custo dessa escolha , estima a prefeitura , será de R$ 400 milhões até dezembro .","['O', 'custo', 'dessa', 'de', 'essa', 'escolha', ',', 'estima', 'a', 'prefeitura', ',', 'será', 'de', 'R$', '400', 'milhões', 'até', 'dezembro', '.']",General-purpose functions,Information-providing functions,inform
DOC000139,SENT033,"Isso é feito sempre de prefeito com prefeito , por isso existem prefeitos .","['Isso', 'é', 'feito', 'sempre', 'de', 'prefeito', 'com', 'prefeito', ',', 'por', 'isso', 'existem', 'prefeitos', '.']",General-purpose functions,Information-providing functions,inform
DOC000139,SENT034,"Se não , não existiriam prefeitos .","['Se', 'não', ',', 'não', 'existiriam', 'prefeitos', '.']",General-purpose functions,Information-providing functions,inform
DOC000139,SENT040,"De manhã , Doria participou de mais uma agenda referente a reformas em as calçadas .","['De', 'manhã', ',', 'Doria', 'participou', 'de', 'mais', 'uma', 'agenda', 'referente', 'a', 'reformas', 'em', 'as', 'calçadas', '.']",General-purpose functions,Information-providing functions,inform
DOC000139,SENT046,"Quem induz , fala , quem apresenta o meu nome são as pesquisas , não sou eu .","['Quem', 'induz', ',', 'fala', ',', 'quem', 'apresenta', 'o', 'meu', 'nome', 'são', 'as', 'pesquisas', ',', 'não', 'sou', 'eu', '.']",General-purpose functions,Information-providing functions,inform
DOC000139,SENT047,"Não tenho nem que contestar a pesquisa porque não me apresento como tal , diz .","['Não', 'tenho', 'nem', 'que', 'contestar', 'a', 'pesquisa', 'porque', 'não', 'me', 'apresento', 'como', 'tal', ',', 'diz', '.']",General-purpose functions,Information-providing functions,inform
DOC000139,SENT048,""" O dia de amanhã cabe ao amanhã , não sou capaz de prever o amanhã . ""","['""', 'O', 'dia', 'de', 'amanhã', 'cabe', 'ao', 'a', 'o', 'amanhã', ',', 'não', 'sou', 'capaz', 'de', 'prever', 'o', 'amanhã', '.', '""']",General-purpose functions,Information-providing functions,inform
DOC000139,SENT049,Doria atribui sua queda de avaliação a herança de Haddad e nega candidatura .,"['Doria', 'atribui', 'sua', 'queda', 'de', 'avaliação', 'a', 'herança', 'de', 'Haddad', 'e', 'nega', 'candidatura', '.']",General-purpose functions,Information-providing functions,inform
DOC000139,SENT051,Haddad usa frase irônica de Alckmin para responder a ataques de Doria .,"['Haddad', 'usa', 'frase', 'irônica', 'de', 'Alckmin', 'para', 'responder', 'a', 'ataques', 'de', 'Doria', '.']",General-purpose functions,Information-providing functions,inform
DOC000140,SENT005,"O suíço também trabalhou com o "" Corriere del Ticino "" .","['O', 'suíço', 'também', 'trabalhou', 'com', 'o', '""', 'Corriere', 'del', 'Ticino', '""', '.']",General-purpose functions,Information-providing functions,inform
DOC000140,SENT010,Uma imagem de os jornalistas algemados com dois militares foi transmitida por o sindicato .,"['Uma', 'imagem', 'de', 'os', 'jornalistas', 'algemados', 'com', 'dois', 'militares', 'foi', 'transmitida', 'por', 'o', 'sindicato', '.']",General-purpose functions,Information-providing functions,inform
DOC000140,SENT011,Foram confiscados telefones celulares e câmeras .,"['Foram', 'confiscados', 'telefones', 'celulares', 'e', 'câmeras', '.']",General-purpose functions,Information-providing functions,inform
DOC000140,SENT013,Eles receberam um convite para entrar em Tocorón .,"['Eles', 'receberam', 'um', 'convite', 'para', 'entrar', 'em', 'Tocorón', '.']",General-purpose functions,Information-providing functions,inform
DOC000140,SENT014,Estavam se registrando na entrada quando tiveram o acesso negado e receberam a ordem de detenção .,"['Estavam', 'se', 'registrando', 'na', 'em', 'a', 'entrada', 'quando', 'tiveram', 'o', 'acesso', 'negado', 'e', 'receberam', 'a', 'ordem', 'de', 'detenção', '.']",General-purpose functions,Information-providing functions,inform
DOC000140,SENT015,"Ao que parece , houve uma contra-ordem para impedir sua entrada , segundo o sindicato .","['Ao', 'A', 'o', 'que', 'parece', ',', 'houve', 'uma', 'contra-ordem', 'para', 'impedir', 'sua', 'entrada', ',', 'segundo', 'o', 'sindicato', '.']",General-purpose functions,Information-providing functions,inform
DOC000140,SENT017,"De acordo com o sindicato , foram detidos por funcionários de o ministério Penitenciário e colocados sob ordem judicial .","['De', 'acordo', 'com', 'o', 'sindicato', ',', 'foram', 'detidos', 'por', 'funcionários', 'de', 'o', 'ministério', 'Penitenciário', 'e', 'colocados', 'sob', 'ordem', 'judicial', '.']",General-purpose functions,Information-providing functions,inform
DOC000140,SENT018,Eles serão apresentados nas próximas horas ante à Justiça .,"['Eles', 'serão', 'apresentados', 'nas', 'em', 'as', 'próximas', 'horas', 'ante', 'a', 'Justiça', '.']",General-purpose functions,Information-providing functions,inform
DOC000140,SENT019,Várias organizações não governamentais denunciaram a superlotação e desnutrição em centros de detenção venezuelanos .,"['Várias', 'organizações', 'não', 'governamentais', 'denunciaram', 'a', 'superlotação', 'e', 'desnutrição', 'em', 'centros', 'de', 'detenção', 'venezuelanos', '.']",General-purpose functions,Information-providing functions,inform
DOC000140,SENT021,"Desde julho de 2011 , o governo lançou um plano para readequar as penitenciárias .","['Desde', 'julho', 'de', '2011', ',', 'o', 'governo', 'lançou', 'um', 'plano', 'para', 'readequar', 'as', 'penitenciárias', '.']",General-purpose functions,Information-providing functions,inform
DOC000140,SENT022,"Segundo as autoridades , 98 % das 50 prisões na Venezuela funcionam sob o novo regime .","['Segundo', 'as', 'autoridades', ',', '98', '%', 'das', 'de', 'as', '50', 'prisões', 'na', 'em', 'a', 'Venezuela', 'funcionam', 'sob', 'o', 'novo', 'regime', '.']",General-purpose functions,Information-providing functions,inform
DOC000140,SENT023,Três jornalistas ficam 2 dias presos após entrar em prisão na Venezuela .,"['Três', 'jornalistas', 'ficam', '2', 'dias', 'presos', 'após', 'entrar', 'em', 'prisão', 'na', 'em', 'a', 'Venezuela', '.']",General-purpose functions,Information-providing functions,inform
DOC000141,SENT003,É o terceiro furacão a atingir a região em os últimos dois meses .,"['É', 'o', 'terceiro', 'furacão', 'a', 'atingir', 'a', 'região', 'em', 'os', 'últimos', 'dois', 'meses', '.']",General-purpose functions,Information-providing functions,inform
DOC000141,SENT011,""" Felizmente , posso dizer que o pior já passou "" , acrescentou .","['""', 'Felizmente', ',', 'posso', 'dizer', 'que', 'o', 'pior', 'já', 'passou', '""', ',', 'acrescentou', '.']",Dimension-specific functions,Social obligations management functions,thanking
DOC000141,SENT022,"Veja abaixo imagens da enchente em Key West , ilha ao sul da Flórida .","['Veja', 'abaixo', 'imagens', 'da', 'de', 'a', 'enchente', 'em', 'Key', 'West', ',', 'ilha', 'ao', 'a', 'o', 'sul', 'da', 'de', 'a', 'Flórida', '.']",General-purpose functions,Directive functions,instruct
DOC000141,SENT025,"Ainda assim , advertiu o governador de Louisiana , John Bel Edwards , pode haver danos .","['Ainda', 'assim', ',', 'advertiu', 'o', 'governador', 'de', 'Louisiana', ',', 'John', 'Bel', 'Edwards', ',', 'pode', 'haver', 'danos', '.']",General-purpose functions,Information-providing functions,inform
DOC000141,SENT034,Furacão Nate perde força e vira tempestade tropical ao atingir EUA .,"['Furacão', 'Nate', 'perde', 'força', 'e', 'vira', 'tempestade', 'tropical', 'ao', 'a', 'o', 'atingir', 'EUA', '.']",General-purpose functions,Information-providing functions,inform
DOC000142,SENT007,"Os dois são filhos do ex-líder Kim Jong-il e sua terceira mulher , a ex-dançarina Ko Yong Hui .","['Os', 'dois', 'são', 'filhos', 'do', 'de', 'o', 'ex-líder', 'Kim', 'Jong-il', 'e', 'sua', 'terceira', 'mulher', ',', 'a', 'ex-dançarina', 'Ko', 'Yong', 'Hui', '.']",General-purpose functions,Information-providing functions,inform
DOC000142,SENT008,A família Kim reina sobre a Coreia do Norte desde a sua fundação em 1948 .,"['A', 'família', 'Kim', 'reina', 'sobre', 'a', 'Coreia', 'do', 'de', 'o', 'Norte', 'desde', 'a', 'sua', 'fundação', 'em', '1948', '.']",General-purpose functions,Information-providing functions,inform
DOC000142,SENT009,"Kim Jong-un tomou as rédeas do país com a morte de seu pai , em dezembro de 2011 .","['Kim', 'Jong-un', 'tomou', 'as', 'rédeas', 'do', 'de', 'o', 'país', 'com', 'a', 'morte', 'de', 'seu', 'pai', ',', 'em', 'dezembro', 'de', '2011', '.']",General-purpose functions,Information-providing functions,inform
DOC000142,SENT011,Também cimentou durante este tempo o seu poder por meio de uma série de expurgos .,"['Também', 'cimentou', 'durante', 'este', 'tempo', 'o', 'seu', 'poder', 'por', 'meio', 'de', 'uma', 'série', 'de', 'expurgos', '.']",General-purpose functions,Information-providing functions,inform
DOC000142,SENT012,Seu tio Jang Song-thaek foi executado por traição em 2013 .,"['Seu', 'tio', 'Jang', 'Song-thaek', 'foi', 'executado', 'por', 'traição', 'em', '2013', '.']",General-purpose functions,Information-providing functions,inform
DOC000142,SENT015,Kim Jong-Nam era um crítico de o regime norte-coreano e morava em o exílio .,"['Kim', 'Jong-Nam', 'era', 'um', 'crítico', 'de', 'o', 'regime', 'norte-coreano', 'e', 'morava', 'em', 'o', 'exílio', '.']",General-purpose functions,Information-providing functions,inform
DOC000142,SENT019,Kim Jong-un promove irmã e vê como ' espada querida ' seu programa nuclear .,"['Kim', 'Jong-un', 'promove', 'irmã', 'e', 'vê', 'como', ""'"", 'espada', 'querida', ""'"", 'seu', 'programa', 'nuclear', '.']",General-purpose functions,Information-providing functions,inform
